# Constructed from biom file
#OTU ID	CAMDA2019_03TXLrIna_1_annon.fastq_bracken	CAMDA2019_03TXLrIna_2_annon.fastq_bracken	CAMDA2019_1Vapy1lcu_1_annon.fastq_bracken	CAMDA2019_1Vapy1lcu_2_annon.fastq_bracken	CAMDA2019_42XlKWBJx_annon.fastq_bracken	CAMDA2019_4GiLTLyqL_1_annon.fastq_bracken	CAMDA2019_4GiLTLyqL_2_annon.fastq_bracken	CAMDA2019_5KtJjcn26_annon.fastq_bracken	CAMDA2019_6K2P8XNab_1_annon.fastq_bracken	CAMDA2019_6K2P8XNab_2_annon.fastq_bracken	CAMDA2019_7Il968vhk_annon.fastq_bracken	CAMDA2019_9kW8J4Ev5_annon.fastq_bracken	CAMDA2019_9UxNkBsUB_1_annon.fastq_bracken	CAMDA2019_9UxNkBsUB_2_annon.fastq_bracken	CAMDA2019_A4Tkn3dX9_1_annon.fastq_bracken	CAMDA2019_A4Tkn3dX9_2_annon.fastq_bracken	CAMDA2019_ajObxR7P1_1_annon.fastq_bracken	CAMDA2019_ajObxR7P1_2_annon.fastq_bracken	CAMDA2019_B6hDSOaff_1_annon.fastq_bracken	CAMDA2019_B6hDSOaff_2_annon.fastq_bracken	CAMDA2019_bAPBY3AHh_1_annon.fastq_bracken	CAMDA2019_bAPBY3AHh_2_annon.fastq_bracken	CAMDA2019_c1SjrQHf7_1_annon.fastq_bracken	CAMDA2019_c1SjrQHf7_2_annon.fastq_bracken	CAMDA2019_cA45yrbCp_1_annon.fastq_bracken	CAMDA2019_cA45yrbCp_2_annon.fastq_bracken	CAMDA2019_cKL7xX3EZ_1_annon.fastq_bracken	CAMDA2019_cKL7xX3EZ_2_annon.fastq_bracken	CAMDA2019_CL1lI9nin_1_annon.fastq_bracken	CAMDA2019_CL1lI9nin_2_annon.fastq_bracken	CAMDA2019_F7waXDwRV_1_annon.fastq_bracken	CAMDA2019_F7waXDwRV_2_annon.fastq_bracken	CAMDA2019_fDcwHrLnA_1_annon.fastq_bracken	CAMDA2019_fDcwHrLnA_2_annon.fastq_bracken	CAMDA2019_FjWGW2m0N_annon.fastq_bracken	CAMDA2019_gBzRKJUuM_annon.fastq_bracken	CAMDA2019_hATTKoyv0_1_annon.fastq_bracken	CAMDA2019_hATTKoyv0_2_annon.fastq_bracken	CAMDA2019_hPJCTIwqO_1_annon.fastq_bracken	CAMDA2019_hPJCTIwqO_2_annon.fastq_bracken	CAMDA2019_HRyMKBUym_1_annon.fastq_bracken	CAMDA2019_HRyMKBUym_2_annon.fastq_bracken	CAMDA2019_IxiSbR8Vi_1_annon.fastq_bracken	CAMDA2019_IxiSbR8Vi_2_annon.fastq_bracken	CAMDA2019_K1IvsMwZ0_1_annon.fastq_bracken	CAMDA2019_K1IvsMwZ0_2_annon.fastq_bracken	CAMDA2019_KqVcbm3UA_annon.fastq_bracken	CAMDA2019_KRyPpwwID_1_annon.fastq_bracken	CAMDA2019_KRyPpwwID_2_annon.fastq_bracken	CAMDA2019_lpQTWz3am_1_annon.fastq_bracken	CAMDA2019_lpQTWz3am_2_annon.fastq_bracken	CAMDA2019_LPVcbq3pE_annon.fastq_bracken	CAMDA2019_LWrSv4rYd_annon.fastq_bracken	CAMDA2019_m6hxFn1Sb_annon.fastq_bracken	CAMDA2019_MFF61azo4_1_annon.fastq_bracken	CAMDA2019_MFF61azo4_2_annon.fastq_bracken	CAMDA2019_MspIkAOzT_1_annon.fastq_bracken	CAMDA2019_MspIkAOzT_2_annon.fastq_bracken	CAMDA2019_OHdXt0n93_1_annon.fastq_bracken	CAMDA2019_OHdXt0n93_2_annon.fastq_bracken	CAMDA2019_OSU080x0L_1_annon.fastq_bracken	CAMDA2019_OSU080x0L_2_annon.fastq_bracken	CAMDA2019_PoTC9MGmE_1_annon.fastq_bracken	CAMDA2019_PoTC9MGmE_2_annon.fastq_bracken	CAMDA2019_PZBrtdqbc_1_annon.fastq_bracken	CAMDA2019_PZBrtdqbc_2_annon.fastq_bracken	CAMDA2019_QKhKiZiNe_annon.fastq_bracken	CAMDA2019_QNO6ArzjQ_1_annon.fastq_bracken	CAMDA2019_QNO6ArzjQ_2_annon.fastq_bracken	CAMDA2019_qSkX1R2Gz_1_annon.fastq_bracken	CAMDA2019_qSkX1R2Gz_2_annon.fastq_bracken	CAMDA2019_RDEZTuFJ0_1_annon.fastq_bracken	CAMDA2019_RDEZTuFJ0_2_annon.fastq_bracken	CAMDA2019_rridyqqZl_annon.fastq_bracken	CAMDA2019_S12fkE31f_1_annon.fastq_bracken	CAMDA2019_S12fkE31f_2_annon.fastq_bracken	CAMDA2019_Srryjh9fm_annon.fastq_bracken	CAMDA2019_SuTczAky8_annon.fastq_bracken	CAMDA2019_TLo8GTgZS_annon.fastq_bracken	CAMDA2019_tm5oSy4uY_annon.fastq_bracken	CAMDA2019_TxgbavT9X_annon.fastq_bracken	CAMDA2019_uZFjEK4hm_annon.fastq_bracken	CAMDA2019_V8PJQlOng_1_annon.fastq_bracken	CAMDA2019_V8PJQlOng_2_annon.fastq_bracken	CAMDA2019_w3hK8f0sn_annon.fastq_bracken	CAMDA2019_wJsZolv7O_1_annon.fastq_bracken	CAMDA2019_wJsZolv7O_2_annon.fastq_bracken	CAMDA2019_Xianr4bpE_1_annon.fastq_bracken	CAMDA2019_Xianr4bpE_2_annon.fastq_bracken	CAMDA2019_y3hl8NLXD_annon.fastq_bracken	CAMDA2019_ya8Lwujnu_1_annon.fastq_bracken	CAMDA2019_ya8Lwujnu_2_annon.fastq_bracken	CAMDA2019_yDYzpI6z0_1_annon.fastq_bracken	CAMDA2019_yDYzpI6z0_2_annon.fastq_bracken	CAMDA2019_YwEqI6j3T_1_annon.fastq_bracken	CAMDA2019_YwEqI6j3T_2_annon.fastq_bracken	CAMDA2019_Z6k4utsJA_1_annon.fastq_bracken	CAMDA2019_Z6k4utsJA_2_annon.fastq_bracken	CAMDA2019_zEyFbEnFu_1_annon.fastq_bracken	CAMDA2019_zEyFbEnFu_2_annon.fastq_bracken	taxonomy
186191	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	12.0	7.0	3.0	2.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	3.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	2.0	0.0	4.0	2.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	5.0	1.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0	5.0	8.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Thermales; f__Thermaceae; g__Marinithermus; s__
1205	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	102.0	102.0	5.0	9.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	1.0	5.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Cyanobacteria; c__; o__Oscillatoriales; f__Microcoleaceae; g__Trichodesmium; s__
102234	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	7.0	6.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	5.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	3.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Cyanobacteria; c__; o__Chroococcales; f__Cyanobacteriaceae; g__Cyanobacterium; s__
1125	0.0	0.0	1.0	1.0	4.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	9.0	9.0	16.0	10.0	1.0	1.0	2.0	4.0	1.0	1.0	2.0	0.0	2.0	2.0	25.0	27.0	2.0	4.0	0.0	1.0	2.0	1.0	8.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	11.0	10.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	5.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	7.0	18.0	12.0	0.0	0.0	1.0	1.0	12.0	1.0	1.0	3.0	5.0	10.0	5.0	2.0	4.0	0.0	1.0	15.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	5.0	5.0	k__Bacteria; p__Cyanobacteria; c__; o__Chroococcales; f__Microcystaceae; g__Microcystis; s__
373984	0.0	0.0	1.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	3.0	14.0	14.0	2.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	3.0	5.0	4.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	4.0	1.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	10.0	7.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	2.0	1.0	3.0	1.0	1.0	2.0	2.0	1.0	6.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Rivulariaceae; g__Rivularia; s__
188910	0.0	0.0	1.0	1.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	28.0	35.0	0.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	0.0	7.0	7.0	7.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	10.0	10.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	47.0	42.0	1.0	2.0	1.0	1.0	11.0	0.0	0.0	2.0	2.0	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	10.0	13.0	1.0	1.0	1.0	0.0	2.0	5.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Rivulariaceae; g__Microchaete; s__
159191	0.0	0.0	1.0	0.0	18.0	1.0	0.0	0.0	1.0	0.0	6.0	2.0	0.0	0.0	9.0	17.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	4.0	3.0	12.0	11.0	0.0	3.0	1.0	1.0	3.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	1.0	4.0	14.0	7.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	37.0	28.0	0.0	1.0	4.0	0.0	6.0	1.0	0.0	5.0	6.0	5.0	4.0	1.0	4.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	4.0	0.0	0.0	0.0	0.0	2.0	3.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Aphanizomenonaceae; g__Nodularia; s__
110103	0.0	0.0	1.0	2.0	13.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	34.0	32.0	2.0	0.0	2.0	1.0	0.0	0.0	2.0	4.0	4.0	2.0	13.0	9.0	4.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	2.0	6.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	77.0	65.0	1.0	2.0	0.0	2.0	51.0	3.0	5.0	22.0	6.0	5.0	4.0	0.0	2.0	0.0	1.0	3.0	4.0	3.0	2.0	2.0	0.0	2.0	1.0	8.0	3.0	1.0	4.0	0.0	0.0	3.0	3.0	k__Bacteria; p__Cyanobacteria; c__; o__Nostocales; f__Aphanizomenonaceae; g__Anabaenopsis; s__
146785	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	15.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__; o__Synechococcales; f__Synechococcaceae; g__Thermosynechococcus; s__
1218	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	3.0	1.0	1.0	50.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	6.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	0.0	0.0	6.0	5.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	12.0	13.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	7.0	0.0	4.0	1.0	0.0	3.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__; o__Synechococcales; f__Prochloraceae; g__Prochlorococcus; s__
44474	0.0	0.0	2.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	5.0	0.0	1.0	1.0	28.0	24.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	7.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	13.0	8.0	1.0	0.0	2.0	2.0	5.0	0.0	2.0	4.0	2.0	2.0	4.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	k__Bacteria; p__Cyanobacteria; c__; o__Pleurocapsales; f__Hyellaceae; g__Pleurocapsa; s__
61434	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	5.0	1.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0	1.0	1.0	6.0	5.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	7.0	4.0	3.0	1.0	1.0	1.0	4.0	1.0	0.0	3.0	1.0	2.0	0.0	3.0	6.0	1.0	3.0	5.0	2.0	1.0	69.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Dehalococcoidales; f__Dehalococcoidaceae; g__Dehalococcoides; s__
670486	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Dehalococcoidales; f__Dehalococcoidaceae; g__Dehalogenimonas; s__
120961	0.0	0.0	1.0	2.0	9.0	1.0	0.0	2.0	1.0	0.0	7.0	1.0	1.0	1.0	21.0	21.0	1.0	1.0	2.0	2.0	3.0	3.0	1.0	2.0	3.0	3.0	9.0	12.0	3.0	4.0	2.0	3.0	4.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	5.0	2.0	3.0	1.0	3.0	7.0	2.0	3.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	5.0	5.0	7.0	8.0	9.0	5.0	4.0	2.0	2.0	3.0	0.0	3.0	1.0	1.0	5.0	4.0	3.0	4.0	9.0	6.0	0.0	0.0	14.0	2.0	2.0	2.0	3.0	3.0	1.0	2.0	1.0	5.0	0.0	0.0	4.0	3.0	1.0	1.0	k__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__Roseiflexus; s__
2093	0.0	0.0	6.0	7.0	1952.0	0.0	0.0	3.0	10.0	12.0	6394.0	5.0	4.0	3.0	9.0	6.0	16.0	13.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	8.0	8.0	3.0	2.0	0.0	0.0	0.0	0.0	41.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	4.0	18594.0	0.0	0.0	38.0	37.0	1637.0	2.0	23393.0	0.0	0.0	1.0	1.0	1.0	0.0	6.0	3.0	0.0	1.0	26.0	25.0	4305.0	19.0	15.0	1.0	1.0	16.0	11.0	7.0	1.0	1.0	10.0	4803.0	2391.0	5344.0	20074.0	2761.0	0.0	0.0	889.0	1.0	0.0	0.0	0.0	0.0	13.0	12.0	1.0	2.0	0.0	0.0	1.0	1.0	25.0	20.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__
186328	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Entomoplasmatales; f__; g__; s__
119044	0.0	0.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	4.0	4.0	5.0	5.0	2.0	2.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	1.0	4.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	4.0	2.0	1.0	3.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	7.0	6.0	5.0	3.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Filomicrobium; s__
1541445	0.0	0.0	4.0	2.0	3.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	4.0	0.0	0.0	0.0	0.0	5.0	3.0	1.0	1.0	2.0	5.0	3.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	0.0	1.0	1.0	1.0	3.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0	1.0	6.0	1.0	0.0	4.0	4.0	1.0	2.0	0.0	0.0	1.0	1.0	3.0	7.0	3.0	3.0	5.0	1.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__Candidatus Phaeomarinobacter; s__
119541	0.0	0.0	2.0	1.0	6.0	0.0	0.0	2.0	14.0	14.0	9.0	12.0	1.0	0.0	12.0	12.0	3.0	5.0	3.0	3.0	11.0	9.0	1.0	0.0	16.0	17.0	25.0	18.0	2.0	5.0	0.0	0.0	6.0	8.0	47.0	14.0	0.0	0.0	36.0	41.0	19.0	8.0	3.0	2.0	2.0	3.0	19.0	5.0	3.0	16.0	17.0	3.0	3.0	8.0	10.0	9.0	3.0	3.0	0.0	1.0	2.0	2.0	0.0	0.0	11.0	10.0	21.0	8.0	9.0	12.0	7.0	0.0	3.0	4.0	0.0	0.0	15.0	10.0	22.0	12.0	12.0	12.0	0.0	0.0	11.0	5.0	5.0	1.0	2.0	8.0	4.0	4.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	3.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobaca; s__
74317	0.0	0.0	1.0	2.0	5.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	2.0	1.0	3.0	3.0	4.0	0.0	1.0	6.0	6.0	0.0	0.0	2.0	1.0	4.0	8.0	4.0	5.0	1.0	1.0	2.0	1.0	10.0	1.0	0.0	0.0	13.0	11.0	1.0	2.0	0.0	0.0	1.0	0.0	8.0	5.0	3.0	2.0	0.0	6.0	5.0	2.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	6.0	4.0	12.0	2.0	1.0	3.0	1.0	2.0	5.0	0.0	0.0	1.0	0.0	7.0	11.0	1.0	12.0	11.0	0.0	0.0	5.0	1.0	0.0	2.0	2.0	0.0	2.0	2.0	0.0	3.0	1.0	1.0	2.0	1.0	4.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__Maricaulis; s__
91914	0.0	0.0	3.0	3.0	2.0	1.0	1.0	2.0	0.0	1.0	4.0	1.0	1.0	2.0	10.0	10.0	33.0	29.0	2.0	0.0	3.0	2.0	0.0	0.0	1.0	1.0	26.0	25.0	1.0	0.0	0.0	1.0	3.0	3.0	4.0	1.0	1.0	1.0	0.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	2.0	0.0	524.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	12.0	14.0	13.0	5.0	5.0	106.0	103.0	12.0	2.0	2.0	3.0	5.0	11.0	3.0	1.0	4.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	6.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	12.0	10.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Asaia; s__
1612157	0.0	0.0	10.0	9.0	9.0	0.0	0.0	1.0	0.0	2.0	10.0	2.0	1.0	0.0	15.0	20.0	3.0	0.0	2.0	2.0	18.0	8.0	3.0	0.0	2.0	3.0	14.0	8.0	10.0	11.0	1.0	2.0	4.0	3.0	4.0	1.0	0.0	0.0	7.0	8.0	7.0	4.0	0.0	0.0	2.0	3.0	20.0	4.0	5.0	1.0	3.0	8.0	5.0	7.0	2.0	3.0	1.0	4.0	1.0	2.0	1.0	0.0	0.0	0.0	2.0	2.0	22.0	8.0	4.0	5.0	3.0	3.0	4.0	5.0	1.0	0.0	1.0	6.0	10.0	11.0	5.0	21.0	3.0	4.0	10.0	1.0	2.0	3.0	3.0	3.0	2.0	2.0	3.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Pararhodospirillum; s__
208215	0.0	0.0	3.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	4.0	3.0	0.0	0.0	1.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	1.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	5.0	3.0	6.0	0.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	2.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvularculales; f__Parvularculaceae; g__Parvularcula; s__
