# Constructed from biom file
#OTU ID	CAMDA2019_03TXLrIna_1_annon.fastq_bracken	CAMDA2019_03TXLrIna_2_annon.fastq_bracken	CAMDA2019_1Vapy1lcu_1_annon.fastq_bracken	CAMDA2019_1Vapy1lcu_2_annon.fastq_bracken	CAMDA2019_42XlKWBJx_annon.fastq_bracken	CAMDA2019_4GiLTLyqL_1_annon.fastq_bracken	CAMDA2019_4GiLTLyqL_2_annon.fastq_bracken	CAMDA2019_5KtJjcn26_annon.fastq_bracken	CAMDA2019_6K2P8XNab_1_annon.fastq_bracken	CAMDA2019_6K2P8XNab_2_annon.fastq_bracken	CAMDA2019_7Il968vhk_annon.fastq_bracken	CAMDA2019_9kW8J4Ev5_annon.fastq_bracken	CAMDA2019_9UxNkBsUB_1_annon.fastq_bracken	CAMDA2019_9UxNkBsUB_2_annon.fastq_bracken	CAMDA2019_A4Tkn3dX9_1_annon.fastq_bracken	CAMDA2019_A4Tkn3dX9_2_annon.fastq_bracken	CAMDA2019_ajObxR7P1_1_annon.fastq_bracken	CAMDA2019_ajObxR7P1_2_annon.fastq_bracken	CAMDA2019_B6hDSOaff_1_annon.fastq_bracken	CAMDA2019_B6hDSOaff_2_annon.fastq_bracken	CAMDA2019_bAPBY3AHh_1_annon.fastq_bracken	CAMDA2019_bAPBY3AHh_2_annon.fastq_bracken	CAMDA2019_c1SjrQHf7_1_annon.fastq_bracken	CAMDA2019_c1SjrQHf7_2_annon.fastq_bracken	CAMDA2019_cA45yrbCp_1_annon.fastq_bracken	CAMDA2019_cA45yrbCp_2_annon.fastq_bracken	CAMDA2019_cKL7xX3EZ_1_annon.fastq_bracken	CAMDA2019_cKL7xX3EZ_2_annon.fastq_bracken	CAMDA2019_CL1lI9nin_1_annon.fastq_bracken	CAMDA2019_CL1lI9nin_2_annon.fastq_bracken	CAMDA2019_F7waXDwRV_1_annon.fastq_bracken	CAMDA2019_F7waXDwRV_2_annon.fastq_bracken	CAMDA2019_fDcwHrLnA_1_annon.fastq_bracken	CAMDA2019_fDcwHrLnA_2_annon.fastq_bracken	CAMDA2019_FjWGW2m0N_annon.fastq_bracken	CAMDA2019_gBzRKJUuM_annon.fastq_bracken	CAMDA2019_hATTKoyv0_1_annon.fastq_bracken	CAMDA2019_hATTKoyv0_2_annon.fastq_bracken	CAMDA2019_hPJCTIwqO_1_annon.fastq_bracken	CAMDA2019_hPJCTIwqO_2_annon.fastq_bracken	CAMDA2019_HRyMKBUym_1_annon.fastq_bracken	CAMDA2019_HRyMKBUym_2_annon.fastq_bracken	CAMDA2019_IxiSbR8Vi_1_annon.fastq_bracken	CAMDA2019_IxiSbR8Vi_2_annon.fastq_bracken	CAMDA2019_K1IvsMwZ0_1_annon.fastq_bracken	CAMDA2019_K1IvsMwZ0_2_annon.fastq_bracken	CAMDA2019_KqVcbm3UA_annon.fastq_bracken	CAMDA2019_KRyPpwwID_1_annon.fastq_bracken	CAMDA2019_KRyPpwwID_2_annon.fastq_bracken	CAMDA2019_lpQTWz3am_1_annon.fastq_bracken	CAMDA2019_lpQTWz3am_2_annon.fastq_bracken	CAMDA2019_LPVcbq3pE_annon.fastq_bracken	CAMDA2019_LWrSv4rYd_annon.fastq_bracken	CAMDA2019_m6hxFn1Sb_annon.fastq_bracken	CAMDA2019_MFF61azo4_1_annon.fastq_bracken	CAMDA2019_MFF61azo4_2_annon.fastq_bracken	CAMDA2019_MspIkAOzT_1_annon.fastq_bracken	CAMDA2019_MspIkAOzT_2_annon.fastq_bracken	CAMDA2019_OHdXt0n93_1_annon.fastq_bracken	CAMDA2019_OHdXt0n93_2_annon.fastq_bracken	CAMDA2019_OSU080x0L_1_annon.fastq_bracken	CAMDA2019_OSU080x0L_2_annon.fastq_bracken	CAMDA2019_PoTC9MGmE_1_annon.fastq_bracken	CAMDA2019_PoTC9MGmE_2_annon.fastq_bracken	CAMDA2019_PZBrtdqbc_1_annon.fastq_bracken	CAMDA2019_PZBrtdqbc_2_annon.fastq_bracken	CAMDA2019_QKhKiZiNe_annon.fastq_bracken	CAMDA2019_QNO6ArzjQ_1_annon.fastq_bracken	CAMDA2019_QNO6ArzjQ_2_annon.fastq_bracken	CAMDA2019_qSkX1R2Gz_1_annon.fastq_bracken	CAMDA2019_qSkX1R2Gz_2_annon.fastq_bracken	CAMDA2019_RDEZTuFJ0_1_annon.fastq_bracken	CAMDA2019_RDEZTuFJ0_2_annon.fastq_bracken	CAMDA2019_rridyqqZl_annon.fastq_bracken	CAMDA2019_S12fkE31f_1_annon.fastq_bracken	CAMDA2019_S12fkE31f_2_annon.fastq_bracken	CAMDA2019_Srryjh9fm_annon.fastq_bracken	CAMDA2019_SuTczAky8_annon.fastq_bracken	CAMDA2019_TLo8GTgZS_annon.fastq_bracken	CAMDA2019_tm5oSy4uY_annon.fastq_bracken	CAMDA2019_TxgbavT9X_annon.fastq_bracken	CAMDA2019_uZFjEK4hm_annon.fastq_bracken	CAMDA2019_V8PJQlOng_1_annon.fastq_bracken	CAMDA2019_V8PJQlOng_2_annon.fastq_bracken	CAMDA2019_w3hK8f0sn_annon.fastq_bracken	CAMDA2019_wJsZolv7O_1_annon.fastq_bracken	CAMDA2019_wJsZolv7O_2_annon.fastq_bracken	CAMDA2019_Xianr4bpE_1_annon.fastq_bracken	CAMDA2019_Xianr4bpE_2_annon.fastq_bracken	CAMDA2019_y3hl8NLXD_annon.fastq_bracken	CAMDA2019_ya8Lwujnu_1_annon.fastq_bracken	CAMDA2019_ya8Lwujnu_2_annon.fastq_bracken	CAMDA2019_yDYzpI6z0_1_annon.fastq_bracken	CAMDA2019_yDYzpI6z0_2_annon.fastq_bracken	CAMDA2019_YwEqI6j3T_1_annon.fastq_bracken	CAMDA2019_YwEqI6j3T_2_annon.fastq_bracken	CAMDA2019_Z6k4utsJA_1_annon.fastq_bracken	CAMDA2019_Z6k4utsJA_2_annon.fastq_bracken	CAMDA2019_zEyFbEnFu_1_annon.fastq_bracken	CAMDA2019_zEyFbEnFu_2_annon.fastq_bracken	taxonomy
1163710	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	14.0	12.0	0.0	0.0	1273.0	1176.0	5.0	5.0	8.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	16.0	14.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	12.0	0.0	0.0	1.0	1.0	6.0	1.0	0.0	0.0	73.0	62.0	0.0	0.0	0.0	7.0	8.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	10.0	9.0	3.0	8.0	8.0	1.0	0.0	5.0	4.0	156.0	11.0	10.0	11.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	3.0	2.0	4.0	0.0	0.0	9.0	9.0	1.0	1.0	79.0	72.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Cronobacter; s__condimenti
497725	0.0	0.0	0.0	0.0	2.0	1.0	3.0	3.0	0.0	1.0	2.0	3.0	834.0	796.0	12.0	11.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	2.0	4.0	5.0	23.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	104.0	99.0	0.0	0.0	0.0	3.0	4.0	3.0	48.0	1.0	0.0	0.0	5.0	3.0	0.0	0.0	2.0	4.0	0.0	0.0	25.0	22.0	1.0	3.0	2.0	0.0	1.0	8.0	8.0	150.0	2.0	6.0	9.0	1.0	4.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	32.0	5.0	3.0	0.0	0.0	8.0	10.0	0.0	0.0	128.0	100.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Kosakonia; s__oryzae
2172103	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Limnobaculum; s__parvum
623	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	39.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Shigella; s__flexneri
622	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	5.0	0.0	1.0	145.0	156.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	1.0	6.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	2.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Shigella; s__dysenteriae
79967	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	3.0	0.0	3.0	75.0	83.0	1.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	18.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	34.0	6.0	12.0	2.0	2.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	5.0	1.0	1.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Erwinia; s__pyrifoliae
51229	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Wigglesworthia; s__glossinidia
2033438	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__sp. MYb239
367190	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	6.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Yersinia; s__similis
29486	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	6.0	1.0	4.0	110.0	99.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	2.0	0.0	0.0	1.0	0.0	7.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	6.0	0.0	0.0	5.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	3.0	1.0	3.0	0.0	0.0	2.0	2.0	23.0	4.0	2.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	3.0	3.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Yersinia; s__ruckeri
29483	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	58.0	51.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Yersinia; s__aldovae
1878942	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	5.0	4.0	4.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	2.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Candidatus Fukatsuia; s__symbiotica
568766	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Dickeya; s__sp. NCPPB 3274
598467	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	3.0	3.0	1.0	289.0	252.0	4.0	2.0	2.0	5.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	7.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	30.0	21.0	3.0	0.0	1.0	2.0	2.0	2.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	3.0	2.0	2.0	1.0	2.0	3.0	97.0	11.0	11.0	3.0	3.0	9.0	1.0	7.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	3.0	2.0	0.0	1.0	11.0	5.0	1.0	0.0	32.0	28.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Brenneria; s__sp. EniD312
1239307	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	9.0	9.0	2.0	2.0	3.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	3.0	23.0	21.0	1.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	3.0	3.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0	6.0	7.0	1.0	0.0	6.0	5.0	31.0	2.0	3.0	7.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	5.0	5.0	0.0	1.0	0.0	1.0	41.0	37.0	5.0	2.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Sodalis; s__praecaptivus
516075	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Providencia; s__sneebia
333962	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	5.0	5.0	8.0	8.0	21.0	17.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	98.0	89.0	6.0	0.0	0.0	1.0	2.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	6.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	203.0	179.0	0.0	0.0	3.0	2.0	1.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Providencia; s__heimbachae
291112	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Photorhabdus; s__asymbiotica
230089	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	2.0	4.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Photorhabdus; s__thracensis
40576	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	10.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	6.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	15.0	10.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Xenorhabdus; s__bovienii
351679	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	7.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	68.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Xenorhabdus; s__hominickii
636	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	132.0	104.0	1.0	2.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	52.0	51.0	3.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	2.0	7.0	0.0	0.0	1.0	0.0	5.0	1.0	99.0	3.0	3.0	2.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	2.0	2.0	1.0	0.0	1.0	3.0	1.0	1.0	70.0	60.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Hafniaceae; g__Edwardsiella; s__tarda
82985	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	188.0	188.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	13.0	10.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	17.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Budviciaceae; g__Pragia; s__fontium
